Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Low income,LIC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.38743378,40.57962193,40.71046423,40.64642364,39.91337841,39.56854271,37.63360772,39.61464661,39.01928349,37.28513343,33.42582899,33.3557179,32.15761102,30.74601183,28.73734973,30.33162017,29.46576865,28.42189059,28.28803842,29.50468055,28.03800419,28.72970085,29.78772241,28.01826033,27.46612106,26.79513241,26.78616981,25.98728508,24.69549644,27.10315381,27.58444765
Liechtenstein,LIE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.115518532,0.134897729,0.137559809,,
Sri Lanka,LKA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.10419693,32.90995044,31.09252254,32.34974143,30.96238539,28.56488687,28.68265285,30.0772318,31.62786977,29.32323546,28.76776884,27.52395522,26.73869749,27.66915715,33.52872346,30.6494283,29.32061172,30.97782322,30.78518565,27.23629969,27.81798727,27.96159105,26.5994502,28.4760072,28.85648932,28.05746361,27.45499681,27.30228993,26.68362343,25.95598285,26.68499557,27.08797056,26.12236113,24.88070331,23.97383949,23.14012307,22.53906328,21.94860064,21.16449052,20.72848094,19.92731504,20.0666052,14.27932254,13.23051488,12.54380414,11.81947682,11.33628023,11.68316433,13.37920077,12.6919713,8.496140278,8.831663963,7.449325527,7.666516518,8.006609793,8.184271461,7.426799696,7.833028974,8.023787716,7.540588049,8.361194437
Lower middle income,LMC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,25.84075143,25.09377954,25.14426421,25.05408023,24.90997197,24.64283851,24.59354698,25.29379228,24.70210736,24.21425327,24.04862964,23.3679698,22.89827797,22.66418307,21.70629927,21.72356481,21.21885846,21.33848312,20.36054667,19.08324173,19.22369949,19.23869854,18.72660487,17.35758888,16.61819251,15.97104828,15.94228804,16.09683551,16.44661523,16.07830501,15.99172033,15.63842347,15.69730269,15.52172618,15.46745099,15.42414218,15.30835894,14.95435445,15.17196213,16.40830977
Low & middle income,LMY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.70804927,34.43897615,35.71157639,36.05144323,34.89131297,32.2699077,31.69469225,33.03071223,33.35145119,31.09010429,29.34973917,28.42888799,27.78572466,28.38034369,28.36238988,27.08666991,26.87327345,25.51953449,24.27441351,25.07586437,24.20377076,24.64026551,24.91187389,24.91917879,24.45623472,22.70193231,22.04436054,21.74760587,21.47821441,20.56284386,21.05971961,19.69440019,17.9757866,16.8217174,16.9421554,16.47075809,16.33913848,15.41871399,15.00845645,14.24745499,13.111883,12.82893241,12.72125832,12.23772961,11.9357055,11.04790968,10.34068951,10.14800233,10.15711124,10.0543015,9.802861508,9.731402199,9.510918633,9.43416648,9.26121031,9.124712656,9.025466867,8.678548382,8.342656462,8.492603361,9.22318725
Lesotho,LSO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,88.18461538,89.4145098,88.18494983,83.78125,81.71428571,79.28622449,55.35432099,46.04016064,46.4354067,42.17105263,43.32403259,27.9440585,43.00546624,49.5274673,39.39395122,36.50886076,30.75327103,37.58447353,30.33334771,34.25599673,22.4361202,24.34776903,16.66435594,16.25862857,15.21385074,16.02978041,15.83660867,14.25374758,14.001639,12.6246288,12.16164968,7.324999864,9.077085406,8.330235572,8.262433407,8.780632296,7.689283279,7.003196532,8.322992802,8.784630254,7.827134815,8.298870587,6.395312833,6.346886124,5.984006756,5.671130405,4.842764809,5.392479304,5.512029958,6.152037497,4.862223727,4.543930319,4.8953086,5.064362952,3.960714536,3.781795521,5.71207766,4.964821378,4.32156306,4.731201111,6.367867347
Late-demographic dividend,LTE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.9704649,32.94714075,34.97232703,35.22555649,33.81784479,33.28040806,32.48677377,34.16414674,35.24154183,32.0325148,29.81676498,28.88291265,28.03485081,28.4948731,28.84954082,26.88651297,27.26321205,25.00976372,23.59381684,25.5759242,24.67799061,25.72919112,26.48674345,26.5279384,25.80125202,23.38980937,22.42150475,22.08982624,21.40441764,20.1988802,21.12149232,19.37706909,17.03077934,15.47032244,15.6333472,14.63224843,14.40417304,13.3735202,12.88122163,12.23529535,11.03279054,10.6381254,10.22954215,9.753635926,9.941380346,8.880762332,8.195539013,7.95275197,7.944539861,7.634638256,7.31743923,7.325129845,7.16182939,7.105506617,6.901082619,6.757398558,6.623394221,6.221019606,5.887346674,5.9419678,6.709118019
Lithuania,LTU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.879519656,10.94240239,9.421899119,7.66212867,6.382887327,5.586050778,4.874298636,4.775131239,4.422853915,4.172896884,4.328519223,3.864244606,3.475410668,3.283897121,2.536471055,3.023792715,3.49019426,3.97945679,3.544920865,3.423190601,3.42067512,3.108761353,3.50751155,2.881132558,3.223231745,3.288217961
Luxembourg,LUX,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91272315,0.810013529,0.740050725,0.804875978,0.722728092,0.622883964,0.595635322,0.72009596,0.503200155,0.554197548,0.355382298,0.339953523,0.408863949,0.31223559,0.253276965,0.247223517,0.252350037,0.359339088,0.27688434,0.291163951,0.225689381,0.214049431,0.244584933,0.227202327,0.226573208,0.216208809
Latvia,LVA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.845627271,6.766924688,4.971523506,3.823927707,3.661580473,4.470332232,4.418927096,4.504120685,3.942614437,4.20651688,3.719359662,3.252416612,3.284691224,2.949556013,3.203919197,4.044391484,3.290221392,3.205057691,3.20048233,3.542450641,3.496190161,3.260877794,3.552820952,3.59509856,3.729651597,3.775151186
"Macao SAR, China",MAC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,23.44504021,21.0016488,21.7371562,22.42222893,19.33005033,19.93906398,21.86718786,21.25508674,20.82618193,20.65593321,17.89843729,19.25347058,16.38431704,18.91975197,17.91660622,15.12214362,10.6848451,12.91555411,12.62338381,12.12317088,13.29093273,15.70511066,11.76451577,14.20341997,14.35190177,15.09517541,17.49943674,14.04275721,13.06940743,17.25950772,13.49264985,18.4399801,14.63418013,16.11248841,13.86554305,11.87727963,13.19196193,13.20052173,13.92310593,13.16090455,11.81602994,13.60248084,10.86312603,11.95912179,13.02861922,12.94352454,13.11998751,12.3295604,13.38956681,11.6606655,12.62806822,11.99669571,12.36250582,12.21673615,12.16319049,12.22620859
Monaco,MCO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.27350971,27.48428291,25.96379378,25.76808685,24.8810986,25.40932153,22.42004068,21.02182945,18.3282016,17.58673826,16.3997955,14.49887608,9.982970241,8.810934172,8.49746275,11.16125752,11.38425296,10.4481729,11.55036174,12.22478592,11.50526791,11.39868091,11.47225788,10.27091924,10.05165032,9.511322329
Madagascar,MDG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,22.67536052,22.85432911,21.87002535,21.4009528,21.85881261,21.51434661,22.28798996,23.8785962,30.51494879,30.3553837,29.68126309,29.30481114,28.47915941,26.37766098,,,,,,,,,,,,,,,,34.95966625,33.4308969,33.79806822,33.2427573,33.27966289,30.87871729,29.85131341,34.14251398,32.02979096,31.42050528,30.76273393,30.18227172,28.06701329,27.05257319,30.46514703,29.07809724,29.05020213,28.0006047,26.49302836,25.84537895,25.74334761,25.13345164,24.55013844,24.24977171,23.21152681,24.11581371
Maldives,MDV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.311192989,5.584199425,7.7280315,6.595158404,6.165355602,6.875646747,5.419481767,5.634120626,5.385634654,5.190604789,5.413434052,5.307186336,5.564679082,5.675484398,5.351363387,5.237031766,5.233177743,
Middle East & North Africa,MEA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,7.266780892,7.037887667,6.724791224,7.08988134,6.396147207,6.045302072,7.264381366,7.098233267,7.192381702,7.678091291,8.117219607,9.14951851,9.727080195,9.623789709,9.892523606,8.700896928,9.120789338,9.21537515,8.616848014,9.252058103,8.049726922,7.722855239,6.714048919,7.489108456,6.995645328,5.83576107,6.052793635,6.007646722,5.810141544,5.306217337,4.86201633,4.717833891,4.522095553,4.063541047,4.70616873,4.495057513,4.250053525,4.214150542,4.634122542,4.644990769,4.925944507,4.868612027,4.699382631,4.59434111,4.971945245,7.268785898
Mexico,MEX,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,13.14923077,12.09305921,11.74623494,10.92079019,10.44768473,12.12056306,12.00295918,10.94734513,11.53073806,11.47855556,11.13875455,10.61792852,10.5159708,10.26948224,9.182708605,6.318713984,6.359815394,5.37348336,5.935248646,6.422011309,6.539725443,6.807684938,6.416472205,6.478093925,6.45259845,6.667096379,6.496989749,5.99898081,5.100499868,4.616860562,4.424870707,4.868467241,4.450286752,4.15870216,3.68106669,3.323086312,3.403265348,3.278281855,3.387486496,3.339190436,3.073204185,3.07582586,3.181714703,3.160378717,3.241494141,3.219154476,3.088461554,3.173924967,3.138783695,3.132089402,3.191923657,3.34646442,3.381073882,3.373793745,3.388358384,3.889189056
Marshall Islands,MHL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.559639259,7.482494563,7.895733528,8.014391296,7.389760959,6.460920219,6.853883416,7.243571061,7.195984168,7.151286287,7.450587037,8.500324887,9.812405188,11.61582,13.26697195,17.85416793,16.29075678,11.08141524,12.02376529,12.59127918,15.30636606,16.52844524,20.15077954,
Middle income,MIC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.53510349,34.31711618,35.60506704,35.96777463,34.809867,32.16832583,31.61452814,32.94805241,33.28727923,31.00485569,29.23341961,28.29976827,27.65198658,28.24737309,28.22946991,26.94109381,26.72956248,25.35750169,24.11003126,24.9311773,24.05905657,24.4350743,24.72624148,24.74411368,24.30832292,22.51403448,21.84937221,21.55694026,21.26250258,20.36532035,20.86437562,19.46281991,17.72389368,16.55788273,16.65862576,16.17735101,16.06893122,15.11169261,14.70378387,13.957211,12.85448584,12.56884152,12.46059216,11.98954183,11.71040297,10.78910296,10.08436509,9.903074463,9.909300183,9.78680802,9.553414711,9.471515846,9.233662857,9.180079384,9.012307515,8.883117576,8.790257119,8.449324145,8.126091421,8.266842748,9.018126984
North Macedonia,MKD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.161842105,10.84297521,14.48441077,10.02339755,10.57674851,10.61094145,10.667681,10.43231285,10.86171647,10.51768312,10.09628146,9.745119714,10.17012077,11.53877645,11.55399486,9.736194549,8.989368056,8.932416885,11.44351515,10.37016849,10.12060481,9.350992921,9.104719704,10.02747609,10.17756728,9.726918494,9.172908313,7.873245042,8.470386518,8.046818642,9.093391004
Mali,MLI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,61.71761609,57.89334897,56.7747982,57.82877252,57.07615928,55.79488107,51.6112822,46.05580077,57.50932407,55.12433915,55.17710351,52.13692704,55.00661578,41.58998398,42.61273524,40.40048229,37.03897588,36.69367364,36.962819,35.606606,36.91422951,39.94560264,38.16033363,37.41767939,39.27466439,36.99633281,39.04665068,36.83569363,37.70895366,36.87920679,35.96217165,34.56067086,35.55571603,32.90186772,32.81360596,32.71418375,29.87662985,30.01550987,32.37848184,29.79050883,31.35287468,32.97032081,31.73570631,33.01683003,34.55863058,38.11410248,36.75281627,37.45676774,37.72325687,37.403703,37.43243963,37.61244316,37.32886108,36.09714062
Malta,MLT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,6.29926534,6.402961167,6.686666583,6.507734585,6.490089131,5.709301525,5.767803587,5.525901623,4.20351554,3.636335584,3.4837001,3.540379525,3.730866986,4.206410473,4.311577475,4.182599709,4.098931887,4.009488548,3.576399722,3.427711225,3.151768405,2.984883193,2.76372975,2.742970399,2.561109345,2.258275714,2.259743021,2.229171019,2.357111864,2.185238504,1.872048947,2.196651333,2.133199238,1.961634563,1.895423898,1.840229334,1.869469938,1.830221784,1.060094756,1.438682249,1.265613053,0.99191179,1.055596744,1.069855256,1.004163818,0.922881637,0.954084847,0.681507587,0.74804381,0.711852931,0.647389618
Myanmar,MMR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.23864526,57.06919164,54.52833273,50.62056086,48.16509019,46.6872404,43.91895847,43.32276601,40.27509564,38.10812061,36.85307575,32.4961825,30.5901997,29.53372536,27.82980258,26.73441801,24.91762469,23.0027856,21.35405077,22.18320037,22.82203108
Middle East & North Africa (excluding high income),MNA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,19.03139185,18.08089013,17.45702078,17.20742902,17.75683278,16.50530277,15.2010391,14.1973941,13.8542883,12.93421012,13.37231013,12.16851498,11.7905643,14.35421271,13.56647358,13.32105204,13.91671919,14.19883885,15.4102488,16.12630787,15.46467233,16.0634816,13.91136575,14.8859883,14.96379494,13.37487599,14.25201338,14.52762839,13.90766348,11.47041044,12.69418861,11.17790373,9.864538391,10.18338333,10.03438058,9.988365528,9.254465463,8.644533169,8.664135236,8.35309322,7.588680406,8.753350914,8.489337302,8.197029191,8.248510465,9.182455595,9.179647594,9.546545496,9.344985469,9.040072394,8.991826107,9.989549261,11.03398838
Montenegro,MNE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.30187792,10.81120523,10.92378228,9.914987339,9.261922058,8.757659805,8.211403885,7.229072026,7.440486548,8.268183892,7.678082871,8.072945781,7.452450544,8.034660111,8.099835682,8.061185734,7.468238931,6.853890741,6.732236345,6.393841409,
Mongolia,MNG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,16.74278822,18.0364148,18.41536439,17.20092907,16.40070327,18.66952831,16.41756811,16.62938028,15.51500748,12.47383664,11.81156982,25.55710631,25.70936523,27.48261385,32.54282457,38.47700456,32.23688385,32.43336876,31.69783307,27.42253062,22.96888751,18.91912528,18.43951721,20.02977653,19.79796049,17.64367084,18.42796539,19.21512478,17.86443807,11.7325632,10.30735682,11.25802456,13.41406247,13.34122109,13.35614513,11.68937974,10.27895232,10.78556141,10.80062215,12.06439876
Northern Mariana Islands,MNP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.43706698,30.12613908,33.43927803,30.52225026,31.64925725,30.93726224,30.26429777,27.22315221,22.93655129,19.09520491,18.24848986,22.79995592,22.70563355,22.38418555,22.76743048,23.9025048,23.76611914,26.41548795,27.47564948,26.84576597,25.75152927,24.91451109,23.50395072,23.93493466,22.9161876,22.85457446,25.04368115,24.56767288,26.02672382,
Mauritania,MRT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,33.47136147,32.7253038,33.07536266,26.8614727,24.89817368,24.95415673,25.08642725,23.83589783,20.12031484,22.67379519,21.72236451,21.33072389,28.81367879,25.73867129,21.96473328,21.02539268,21.9239975,23.47425803,21.78004642,23.50668755,24.18611913,24.73757746,24.86187499,21.06454347,16.50132357,19.65136785,23.89213559,24.11612805,23.7691249,21.88606933,28.5916901,28.54553789,28.64725529,27.9385376,28.13397967,27.19802956,25.04665481,25.94134021,26.27665563,24.8287453,24.86895971,24.23001696,24.17884985,22.91789922,20.07019672,16.60714389,18.43251928,18.5594231,19.17818215,16.7330487,14.51589474,16.08596076,16.28260111,18.81425607,20.62954561,21.73921335,20.85649234,20.03641852,18.69950882,18.13696711
Mauritius,MUS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,19.94047619,17.25468578,15.61201662,16.02094241,10.50937105,12.3126653,13.04904051,11.47849252,12.08913649,12.77530389,12.74111675,12.14185451,10.94725098,10.4015147,10.88742394,9.968899237,10.01264675,9.150986768,8.666090102,9.198120028,9.063082662,8.30904372,8.127657173,4.996351927,5.705010141,6.147999078,5.191418623,5.177446514,5.276181078,4.977944309,4.906447705,4.375986928,4.074876695,3.880639987,3.641742191,3.703647697,3.657270622,3.375429985,3.259178395,3.153993847,3.187929111,3.095793754,2.78458866,2.897809032,3.410294922
Malawi,MWI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,48.36769759,48.59663192,48.62385321,49.2296405,48.09489576,47.95607077,45.91397849,44.0122825,42.38864415,41.71557562,40.9748038,41.2055336,42.51920123,38.92857143,38.65655471,34.7744006,37.04248366,39.25824176,36.83027351,49.0929092,39.22981793,35.95085281,37.22922286,38.18840906,37.65749898,38.13421256,38.78058922,43.06836707,43.42965426,40.54468439,38.48260597,39.64781066,34.93256277,44.78280462,22.34120948,26.86427914,31.41790374,30.31048807,32.19048749,34.40007686,35.66084815,35.28267377,38.81840596,36.2226653,34.71394761,32.91457648,30.86732465,27.51127902,29.97580655,30.42900297,29.61487225,28.77238042,28.28892624,28.67364219,28.70269876,27.48122386,25.92704341,23.33315561,22.00283339,23.34708365,21.08882861
Malaysia,MYS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,43.71593249,45.38215218,42.96866166,35.12365305,33.27378405,31.00663757,31.54123558,31.59812334,31.33851103,33.13687912,32.58028405,28.42619066,28.26248101,28.93644715,32.46534036,30.71694161,29.40182553,28.21446135,26.38947421,24.87528584,23.02726814,21.82103241,21.50166073,20.22308855,20.34569441,20.28147851,20.18450261,19.96053524,20.07145177,18.08178043,15.21653328,14.35570291,14.57241077,13.78735612,13.66103724,12.94943656,11.68043447,11.10133253,13.31224426,10.84238805,8.599021888,8.010970591,8.985081404,9.306085216,9.271002093,8.262291704,8.609982841,9.98677368,9.968582335,9.219100044,10.08991593,11.45335312,9.793750746,9.113363845,8.873209013,8.287499926,8.462518856,8.598277535,7.51202828,7.255789665,8.206079387
North America,NAC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.405233889,1.295196583,1.240225499,1.230627194,1.213553949,1.057189523,1.19520358,1.336118215,1.205134916,1.060471115,1.111247352,1.125760015,1.01820425,1.080702245,1.263059933,1.214229975,1.381037385,1.219471174,1.114091894,1.022148603,1.029826705,0.920311688,0.916612411,
Namibia,NAM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,8.023447973,8.741123765,8.458458789,8.058677306,7.933240462,7.391950558,7.747895317,9.134995318,9.165039756,8.457990069,9.055374716,9.97332646,7.083253473,7.420324352,10.12916002,9.447366445,9.329859527,8.510224029,8.58856469,8.766233905,10.73102475,9.675466059,10.03914317,10.21534333,8.93977889,10.36848883,9.646470998,8.440713666,7.531686616,8.148144623,8.4553695,8.113627159,8.054475187,7.821464914,8.138935727,6.650426799,6.720117633,7.676156221,7.768863842,7.069574531,9.034689718
New Caledonia,NCL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.624209765,3.618932215,3.619411403,3.70268401,3.876145873,3.547264747,3.483644496,3.67491288,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,75.32407003,73.88716501,75.99760963,72.94795443,74.3240386,67.70391961,66.87473439,70.70632571,69.16820718,66.41938091,64.87511187,65.46078092,62.46013645,60.27145111,63.79496479,50.31146282,47.02771859,51.78719519,52.68034939,48.68450092,43.05660591,45.65180487,44.29864469,41.58055549,35.7713392,36.7428931,34.72853994,35.210848,35.35041061,34.07162501,29.44224837,31.58085187,33.15940978,34.07709255,31.16929417,30.73058097,32.32870033,30.23252473,35.41378097,35.00259458,36.57556007,40.18192773,41.36693517,41.1955263,37.37172856,39.28052013,39.74507858,37.09450644,38.77500623,34.78481027,35.82138796,33.64676428,33.68099382,32.23501073,33.42904423,32.40157961,35.42573172,35.7974708,38.52317689,37.80548405,
Nigeria,NGA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,12.24040925,13.50269014,14.99073289,18.30836066,18.22763997,18.02042516,20.55210632,23.37164885,21.27559734,21.55626328,20.88528311,20.32115887,23.49113048,25.17384878,25.48650645,26.1991592,27.41665114,27.90837138,26.02848571,21.3572413,24.47535466,36.96508267,33.82706055,27.2304536,26.08928283,24.73499126,24.66257721,25.27975078,26.74885451,23.89370409,22.23471099,21.85995862,20.75862283,19.99025477,20.63189348,20.98310971,20.84657143,21.20377372,21.90629593,24.14330587
Nicaragua,NIC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.01922159,20.08038646,21.40552975,19.95677134,19.19095088,17.00021697,17.76550514,16.81332947,16.43011199,15.62590256,15.96882227,16.13789807,15.89824718,16.4607521,16.26215804,16.06720737,16.98128338,18.88422004,17.6116454,16.49173204,16.70898143,16.1101157,14.91554485,14.99665684,15.32238246,15.42787374,15.77328768
Netherlands,NLD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,5.626855824,5.167846008,4.802123115,4.747133435,4.676096782,4.040594865,4.326493513,4.320509801,3.659232367,3.532125412,3.497880749,3.445031119,3.866973334,3.9743369,3.802038234,3.778285498,3.799388798,3.923024677,3.876693456,3.829645567,4.144414021,4.012240476,3.900485208,3.638320996,3.185939402,3.212751886,3.104261304,2.877330432,2.967922698,2.556968767,2.3296675,2.298636968,2.224615621,2.077675366,2.059827226,1.866287791,1.857926275,1.945954638,1.817110002,1.635048316,1.553192647,1.778509263,1.578974074,1.659504476,1.790864893,1.73834058,1.724327834,1.766532032,1.855594964,1.650673719,1.635805696,1.5823121
Norway,NOR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,5.101059762,5.074977891,4.587188052,4.445539068,4.393565591,4.115822612,4.403958821,4.434578763,4.228990356,3.78009938,3.626063925,3.619323147,3.418784394,2.959589198,3.070963462,2.859520414,3.128646378,3.196534751,3.085904795,2.905162742,2.984023684,2.910692114,2.62774369,2.609422492,2.603642491,2.589556221,2.227137916,2.061787022,2.264227831,2.05184686,1.82301532,1.588691727,1.520730596,1.308039428,1.386467903,1.403426254,1.404447108,1.239866172,1.128000951,1.300319006,1.568602331,1.344656733,1.127948792,1.31530621,1.442842524,1.537557599,2.092314505,1.97646282,1.862995582,1.929836951,1.87795339
Nepal,NPL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,64.58407648,68.69300568,66.23538322,67.39160414,66.42454686,66.86815807,66.83821697,67.84646088,65.33252722,68.41817725,69.00609461,66.08600762,60.12152894,58.8688401,60.1620533,57.89902179,56.79862201,57.16728978,56.52251303,57.29880913,48.85802602,48.69715024,47.95033196,47.79210985,47.68956749,48.80289317,44.72338673,42.66526274,39.89594836,40.44170782,39.04140527,38.92765745,38.78073387,37.39300969,38.70148172,38.24389704,35.24767001,36.15029503,35.10587509,34.67635711,33.82489668,32.36648504,31.16441132,30.30571637,31.32265206,33.17937849,30.73730899,30.07605696,28.62265753,27.46189536,26.51850843,25.51787537,23.69954846,22.33467205,21.58337276,23.12677377
Nauru,NRU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7190625,3.526666667,4.196069032,,,,,
New Zealand,NZL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,11.40773158,13.16056911,11.90088034,8.239366963,9.922725676,10.78487539,9.454708176,8.956570784,11.41766525,9.960142822,8.52086743,7.179456266,7.434642732,8.31159507,7.303778317,5.949648853,6.095541792,6.510115916,6.768447151,5.988676816,6.888517383,6.717303887,7.326041975,6.507726269,6.450808429,6.437127229,6.077374422,5.946117986,6.275777407,7.75290181,7.981384797,5.852893528,5.729332466,5.365588545,4.517697024,4.983605032,6.068365538,5.012512803,5.75069349,6.587915925,6.284238939,5.517520426,7.03371665,4.776857461,4.471293178,5.548555386,5.903578884,5.652368113,,
OECD members,OED,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.325166073,2.1959407,2.062778788,1.971724207,1.916683954,1.831743556,1.802825854,1.835260511,1.656015294,1.53815841,1.536415213,1.518473468,1.462763788,1.540446893,1.616278463,1.578378728,1.635086502,1.552696197,1.502789722,1.461235837,1.498705807,1.417256161,1.393461152,
